aer
0.8895463510848126
0.8954635108481263
0.8926108374384236
0.8835143139190523
0.8815399802566634
0.8695652173913043
0.8669950738916257
0.8789370078740157
0.8784584980237155
0.8600985221674877
0.8729064039408867
0.8727810650887574
0.8736426456071076
0.8696939782823297
0.8517786561264822
0.8610837438423645
0.8308751229105211
0.8381046396841066
0.8525073746312685
0.844488188976378
0.8116370808678501
0.7940886699507389
0.8029556650246306
0.7773399014778325
0.7605911330049261
0.7453109575518262
0.7393879565646595
0.7310344827586207
0.7293307086614174
0.722167487684729
0.7297830374753451
0.716256157635468
0.7145669291338583
0.7155511811023623
0.7137216189536031
0.7093596059113301
0.7004926108374384
0.6968503937007874
0.687007874015748
0.6916256157635468
0.6791707798617966
0.6768774703557312
0.6785009861932939
0.6660098522167488
0.6574531095755183
0.6541871921182266
0.6489151873767258
0.6515748031496063
0.6367226061204343
0.6472906403940887
0.6429980276134122
0.641025641025641
0.6492610837438424
0.6291913214990138
0.6230314960629921
0.6321499013806706
0.619704433497537
0.6177339901477832
0.6219151036525172
0.6169792694965449
0.6143984220907297
0.6074950690335306
0.6190944881889764
0.6232741617357003
0.606508875739645
0.606508875739645
0.6134122287968442
0.6074950690335306
0.6009852216748768
0.5936883629191321
0.6039408866995074
0.5869565217391304
0.6
0.6013779527559056
0.5970443349753695
0.6039408866995074
0.5921182266009852
0.5990147783251232
0.6
0.6005917159763314
0.5972359328726555
0.5954724409448819
0.5853899308983218
0.6023622047244095
0.6015779092702169
0.5911330049261083
0.5848126232741617
0.5942744323790721
0.5838264299802761
0.5889872173058014
0.5769230769230769
0.5873642645607108
0.5763546798029557
0.5842364532019704
0.5901477832512315
0.5826771653543308
0.5877712031558185
0.5931034482758621
0.5885826771653544
0.5921182266009852
0.5769230769230769
0.5759368836291914
0.5990147783251232
0.5856299212598426
0.5857988165680473
0.5694581280788178
0.5842364532019704
0.5670611439842209
0.5738188976377953
0.5915354330708662
0.5733990147783251
0.5669291338582677
0.5733990147783251
0.5708661417322834
0.5694581280788178
0.571992110453649
0.5793103448275863
0.5748031496062992
0.567487684729064
0.5656465942744324
0.562007874015748
0.5683382497541789
0.5650887573964497
0.5639763779527559
0.5581854043392505
0.5580708661417323
0.571992110453649
0.5669291338582677
0.5708661417322834
0.5580708661417323
0.5634218289085546
0.5679133858267716
0.5733990147783251
0.5743842364532019
0.5552268244575937
0.5576354679802955
0.5624385447394297
0.567487684729064
0.5591715976331362
0.5552268244575937
0.551622418879056
0.5570866141732284
0.548768472906404
0.5551181102362205
0.5610236220472441
0.5408062930186823
0.5522682445759368
0.5399014778325123
0.5511811023622047
0.5448275862068965
