elbo,-kl,log_px,log_py
-140.287,-48.5611,-38.5248,-96.9057
-170.534,-48.1574,-49.9804,-115.738
-193.479,-45.0237,-62.7245,-126.252
-110.997,-49.1513,-30.0738,-76.0079
-202.914,-24.876,-51.1051,-149.322
-261.59,-38.5924,-88.1564,-169.575
-177.523,-56.9129,-45.9949,-125.837
-254.131,-47.7512,-69.1396,-180.216
-210.002,-38.4385,-60.2365,-145.921
-130.568,-42.5325,-32.5923,-93.7224
-159.208,-41.3358,-40.3981,-114.677
-170.097,-37.7759,-48.1174,-118.202
-208.303,-46.4048,-58.8369,-144.826
-51.8957,-61.1023,-17.7217,-28.0638
-235.158,-60.1684,-59.4234,-169.717
-153.224,-80.6054,-39.7022,-105.461
-145.068,-51.908,-35.8931,-103.984
-175.2,-47.063,-46.8325,-123.661
-83.4499,-25.1475,-24.6873,-56.2478
-140.64,-62.5815,-33.2025,-101.179
-191.443,-44.2616,-47.8867,-139.131
-47.4121,-64.2944,-16.7392,-24.2435
-190.672,-40.348,-46.9746,-139.663
-325.869,-39.4298,-92.4152,-229.51
-115.367,-31.3856,-27.5296,-84.6985
-296.271,-40.6612,-87.8,-204.404
-208.85,-37.0179,-60.7255,-144.422
-126.609,-51.2615,-31.2476,-90.2351
-235.598,-46.625,-63.2,-167.735
-226.493,-40.2328,-55.6391,-166.831
-45.1396,-39.7356,-11.2246,-29.9414
-51.9926,-54.1187,-19.2468,-27.3339
-225.721,-67.0475,-56.3889,-162.627
-94.5125,-40.7331,-28.6462,-61.793
-303.381,-39.8565,-83.4353,-215.96
-163.342,-49.1064,-44.3676,-114.064
-108.659,-18.9079,-27.4906,-79.2781
-50.5453,-55.774,-15.2202,-29.7478
-184.827,-63.9784,-46.7053,-131.723
-242.405,-69.4608,-64.6521,-170.807
-238.925,-51.5696,-66.8193,-166.949
-211.338,-45.1238,-49.0329,-157.792
-66.7557,-36.1193,-14.8951,-48.2487
-142.878,-51.0202,-35.606,-102.17
-130.984,-41.9266,-34.0754,-92.7164
-50.1038,-36.0504,-17.7759,-28.7228
-94.4004,-68.7844,-26.9671,-60.5548
-275.666,-65.8615,-67.3019,-201.778
-43.616,-39.7851,-14.9979,-24.6396
-166.012,-43.5701,-41.6696,-119.985
-36.8796,-34.4779,-8.20176,-25.23
-149.922,-57.5154,-35.3145,-108.856
-157.384,-38.9912,-44.6181,-108.867
-172.568,-39.8638,-47.6606,-120.921
-257.756,-60.2432,-72.8523,-178.88
-147.13,-76.0122,-33.8335,-105.696
-149.196,-66.3498,-33.7457,-108.815
-171.879,-55.1079,-43.4418,-122.926
-225.693,-51.5293,-59.1259,-161.414
-40.8866,-27.4093,-8.90149,-29.2442
-156.988,-68.5145,-33.2922,-116.844
-83.6315,-34.5607,-21.2326,-58.9429
-206.891,-71.8285,-49.4887,-150.219
-228.413,-62.2488,-56.3494,-165.839
-230.862,-51.6747,-62.3308,-163.364
-171.514,-36.112,-43.4391,-124.463
-297.706,-51.6848,-87.9463,-204.591
-151.478,-49.1703,-30.6938,-115.868
-44.6846,-48.7227,-16.0542,-23.7581
-195.68,-61.9921,-42.5692,-146.911
-156.414,-52.2397,-41.0962,-110.094
-196.251,-45.6247,-53.8535,-137.835
-62.1266,-23.4049,-16.3935,-43.3926
-102.568,-31.3103,-27.6757,-71.7613
-177.886,-46.2172,-35.5399,-137.725
-105.954,-35.9304,-27.0599,-75.301
-241.892,-44.5535,-60.8863,-176.551
-233.153,-55.54,-64.646,-162.953
-201.589,-32.7966,-42.0936,-156.215
-164.409,-78.0413,-36.5976,-120.008
-169.921,-44.0257,-42.5831,-122.935
-236.987,-57.182,-63.3228,-167.946
-245.104,-63.7522,-65.9039,-172.825
-202.693,-70.2064,-53.2801,-142.392
-184.155,-65.2022,-34.8718,-142.763
-85.4123,-51.5415,-15.6696,-64.5885
-131.866,-67.2699,-28.1283,-97.0103
-46.9955,-54.0783,-15.8607,-25.727
-166.953,-55.5633,-39.5907,-121.806
-173.606,-54.3159,-34.0425,-134.132
