[dynet] random seed: 9
[dynet] allocating memory: 512MB
[dynet] memory allocation done.
Output subdirectory: `models/temp/20190105_150029`.
Saving logs to `models/temp/20190105_150029/log`.
Saving predictions to `models/temp/20190105_150029/output`.
Saving models to `models/temp/20190105_150029`.
Loading training trees from `data/ptb/train.trees`...
Loading development trees from `data/ptb/dev.trees`...
Loading test trees from `data/ptb/test.trees`...
Constructing vocabularies...
Corpus statistics:
Vocab: 47,466 words, 26 nonterminals, 28 actions
Train: 45,445 sentences
Dev: 1,346 sentences
Test: 2,416 sentences
Initializing model...
Number of parameters: 766,078
Building sgd optimizer...
Start training...
| epoch 1 | step      1/ 4544 (0%) | loss 227.997 | lr 1.0e-01 | 17.3 sents/sec |  1.7 updates/sec | elapsed 0h00m00s | eta 0h43m46s 
| epoch 1 | step      2/ 4544 (0%) | loss 182.613 | lr 1.0e-01 | 19.2 sents/sec |  1.9 updates/sec | elapsed 0h00m01s | eta 0h39m24s 
| epoch 1 | step      3/ 4544 (0%) | loss 160.931 | lr 1.0e-01 | 19.9 sents/sec |  2.0 updates/sec | elapsed 0h00m01s | eta 0h38m00s 
| epoch 1 | step      4/ 4544 (0%) | loss 130.347 | lr 1.0e-01 | 20.5 sents/sec |  2.0 updates/sec | elapsed 0h00m01s | eta 0h36m57s 
| epoch 1 | step      5/ 4544 (0%) | loss  96.964 | lr 1.0e-01 | 21.4 sents/sec |  2.1 updates/sec | elapsed 0h00m02s | eta 0h35m24s 
| epoch 1 | step      6/ 4544 (0%) | loss  81.685 | lr 1.0e-01 | 22.8 sents/sec |  2.3 updates/sec | elapsed 0h00m02s | eta 0h33m08s 
| epoch 1 | step      7/ 4544 (0%) | loss  77.139 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m02s | eta 0h31m45s 
| epoch 1 | step      8/ 4544 (0%) | loss 135.051 | lr 1.0e-01 | 23.7 sents/sec |  2.4 updates/sec | elapsed 0h00m03s | eta 0h31m52s 
| epoch 1 | step      9/ 4544 (0%) | loss 102.886 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m03s | eta 0h31m47s 
| epoch 1 | step     10/ 4544 (0%) | loss  98.592 | lr 1.0e-01 | 24.1 sents/sec |  2.4 updates/sec | elapsed 0h00m04s | eta 0h31m22s 
| epoch 1 | step     11/ 4544 (0%) | loss 131.081 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m04s | eta 0h31m40s 
| epoch 1 | step     12/ 4544 (0%) | loss 102.073 | lr 1.0e-01 | 23.9 sents/sec |  2.4 updates/sec | elapsed 0h00m05s | eta 0h31m32s 
| epoch 1 | step     13/ 4544 (0%) | loss  72.705 | lr 1.0e-01 | 24.6 sents/sec |  2.5 updates/sec | elapsed 0h00m05s | eta 0h30m41s 
| epoch 1 | step     14/ 4544 (0%) | loss 125.165 | lr 1.0e-01 | 24.5 sents/sec |  2.4 updates/sec | elapsed 0h00m05s | eta 0h30m50s 
| epoch 1 | step     15/ 4544 (0%) | loss 125.907 | lr 1.0e-01 | 24.2 sents/sec |  2.4 updates/sec | elapsed 0h00m06s | eta 0h31m08s 
| epoch 1 | step     16/ 4544 (0%) | loss 136.676 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m06s | eta 0h31m40s 
| epoch 1 | step     17/ 4544 (0%) | loss 135.711 | lr 1.0e-01 | 23.5 sents/sec |  2.4 updates/sec | elapsed 0h00m07s | eta 0h32m03s 
| epoch 1 | step     18/ 4544 (0%) | loss 105.943 | lr 1.0e-01 | 23.5 sents/sec |  2.4 updates/sec | elapsed 0h00m07s | eta 0h32m05s 
| epoch 1 | step     19/ 4544 (0%) | loss  76.443 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m07s | eta 0h31m42s 
| epoch 1 | step     20/ 4544 (0%) | loss  86.974 | lr 1.0e-01 | 23.9 sents/sec |  2.4 updates/sec | elapsed 0h00m08s | eta 0h31m31s 
| epoch 1 | step     21/ 4544 (0%) | loss 117.260 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m08s | eta 0h31m38s 
| epoch 1 | step     22/ 4544 (0%) | loss 105.005 | lr 1.0e-01 | 23.9 sents/sec |  2.4 updates/sec | elapsed 0h00m09s | eta 0h31m33s 
| epoch 1 | step     23/ 4544 (1%) | loss 108.429 | lr 1.0e-01 | 23.9 sents/sec |  2.4 updates/sec | elapsed 0h00m09s | eta 0h31m33s 
| epoch 1 | step     24/ 4544 (1%) | loss 105.264 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m10s | eta 0h31m43s 
| epoch 1 | step     25/ 4544 (1%) | loss 121.041 | lr 1.0e-01 | 23.7 sents/sec |  2.4 updates/sec | elapsed 0h00m10s | eta 0h31m47s 
| epoch 1 | step     26/ 4544 (1%) | loss 115.521 | lr 1.0e-01 | 23.7 sents/sec |  2.4 updates/sec | elapsed 0h00m10s | eta 0h31m46s 
| epoch 1 | step     27/ 4544 (1%) | loss  97.614 | lr 1.0e-01 | 23.8 sents/sec |  2.4 updates/sec | elapsed 0h00m11s | eta 0h31m38s 
| epoch 1 | step     28/ 4544 (1%) | loss 102.222 | lr 1.0e-01 | 23.9 sents/sec |  2.4 updates/sec | elapsed 0h00m11s | eta 0h31m27s 
| epoch 1 | step     29/ 4544 (1%) | loss  71.907 | lr 1.0e-01 | 24.2 sents/sec |  2.4 updates/sec | elapsed 0h00m11s | eta 0h31m06s 
| epoch 1 | step     30/ 4544 (1%) | loss 105.732 | lr 1.0e-01 | 24.2 sents/sec |  2.4 updates/sec | elapsed 0h00m12s | eta 0h31m07s 
| epoch 1 | step     31/ 4544 (1%) | loss  81.127 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m12s | eta 0h30m53s 
| epoch 1 | step     32/ 4544 (1%) | loss  96.910 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m13s | eta 0h30m52s 
| epoch 1 | step     33/ 4544 (1%) | loss 124.434 | lr 1.0e-01 | 24.2 sents/sec |  2.4 updates/sec | elapsed 0h00m13s | eta 0h31m00s 
| epoch 1 | step     34/ 4544 (1%) | loss  96.260 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m14s | eta 0h30m58s 
| epoch 1 | step     35/ 4544 (1%) | loss 117.184 | lr 1.0e-01 | 24.2 sents/sec |  2.4 updates/sec | elapsed 0h00m14s | eta 0h31m03s 
| epoch 1 | step     36/ 4544 (1%) | loss  91.842 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m14s | eta 0h30m57s 
| epoch 1 | step     37/ 4544 (1%) | loss  96.303 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m15s | eta 0h30m52s 
| epoch 1 | step     38/ 4544 (1%) | loss  85.845 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m15s | eta 0h30m43s 
| epoch 1 | step     39/ 4544 (1%) | loss 154.801 | lr 1.0e-01 | 24.1 sents/sec |  2.4 updates/sec | elapsed 0h00m16s | eta 0h31m09s 
| epoch 1 | step     40/ 4544 (1%) | loss  59.538 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m16s | eta 0h30m51s 
| epoch 1 | step     41/ 4544 (1%) | loss 111.153 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m16s | eta 0h30m54s 
| epoch 1 | step     42/ 4544 (1%) | loss 102.265 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m17s | eta 0h30m53s 
| epoch 1 | step     43/ 4544 (1%) | loss  90.396 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m17s | eta 0h30m47s 
| epoch 1 | step     44/ 4544 (1%) | loss  99.221 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m18s | eta 0h30m44s 
| epoch 1 | step     45/ 4544 (1%) | loss 118.134 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m18s | eta 0h30m49s 
| epoch 1 | step     46/ 4544 (1%) | loss  91.389 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m18s | eta 0h30m45s 
| epoch 1 | step     47/ 4544 (1%) | loss 126.346 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m19s | eta 0h30m51s 
| epoch 1 | step     48/ 4544 (1%) | loss 100.467 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m19s | eta 0h30m51s 
| epoch 1 | step     49/ 4544 (1%) | loss 105.950 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m20s | eta 0h30m50s 
| epoch 1 | step     50/ 4544 (1%) | loss 105.180 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m20s | eta 0h30m51s 
| epoch 1 | step     51/ 4544 (1%) | loss  85.249 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m21s | eta 0h30m50s 
| epoch 1 | step     52/ 4544 (1%) | loss  76.091 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m21s | eta 0h30m45s 
| epoch 1 | step     53/ 4544 (1%) | loss 112.947 | lr 1.0e-01 | 24.3 sents/sec |  2.4 updates/sec | elapsed 0h00m21s | eta 0h30m45s 
| epoch 1 | step     54/ 4544 (1%) | loss  90.421 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m22s | eta 0h30m43s 
| epoch 1 | step     55/ 4544 (1%) | loss  99.248 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m22s | eta 0h30m41s 
| epoch 1 | step     56/ 4544 (1%) | loss  85.686 | lr 1.0e-01 | 24.4 sents/sec |  2.4 updates/sec | elapsed 0h00m22s | eta 0h30m37s 
| epoch 1 | step     57/ 4544 (1%) | loss  93.393 | lr 1.0e-01 | 24.5 sents/sec |  2.4 updates/sec | elapsed 0h00m23s | eta 0h30m34s 
| epoch 1 | step     58/ 4544 (1%) | loss  81.239 | lr 1.0e-01 | 24.5 sents/sec |  2.5 updates/sec | elapsed 0h00m23s | eta 0h30m30s 
| epoch 1 | step     59/ 4544 (1%) | loss  94.124 | lr 1.0e-01 | 24.5 sents/sec |  2.5 updates/sec | elapsed 0h00m24s | eta 0h30m27s 
| epoch 1 | step     60/ 4544 (1%) | loss  89.314 | lr 1.0e-01 | 24.6 sents/sec |  2.5 updates/sec | elapsed 0h00m24s | eta 0h30m24s 
| epoch 1 | step     61/ 4544 (1%) | loss  99.550 | lr 1.0e-01 | 24.6 sents/sec |  2.5 updates/sec | elapsed 0h00m24s | eta 0h30m22s 
| epoch 1 | step     62/ 4544 (1%) | loss  77.238 | lr 1.0e-01 | 24.7 sents/sec |  2.5 updates/sec | elapsed 0h00m25s | eta 0h30m16s 
| epoch 1 | step     63/ 4544 (1%) | loss 100.513 | lr 1.0e-01 | 24.7 sents/sec |  2.5 updates/sec | elapsed 0h00m25s | eta 0h30m16s 
| epoch 1 | step     64/ 4544 (1%) | loss 110.832 | lr 1.0e-01 | 24.6 sents/sec |  2.5 updates/sec | elapsed 0h00m26s | eta 0h30m20s 
| epoch 1 | step     65/ 4544 (1%) | loss  97.384 | lr 1.0e-01 | 24.6 sents/sec |  2.5 updates/sec | elapsed 0h00m26s | eta 0h30m18s 
| epoch 1 | step     66/ 4544 (1%) | loss  80.360 | lr 1.0e-01 | 24.7 sents/sec |  2.5 updates/sec | elapsed 0h00m26s | eta 0h30m13s 
| epoch 1 | step     67/ 4544 (1%) | loss  75.705 | lr 1.0e-01 | 24.8 sents/sec |  2.5 updates/sec | elapsed 0h00m27s | eta 0h30m07s 
