aer
0.8940594059405941
0.8838582677165354
0.8915187376725838
0.8930693069306931
0.8777120315581854
0.8608094768015795
0.8821782178217822
0.8636363636363636
0.8610837438423645
0.8675889328063241
0.8567193675889329
0.8423645320197044
0.8484251968503937
0.8706811451135241
