elbo,-kl,log_px,log_py
-107.995,-11.3847,-12.0567,-94.8
-79.7339,-24.7415,-9.99893,-67.2609
-25.6754,-27.2542,-5.90841,-17.0415
-35.6288,-8.12692,-5.55178,-29.2643
-97.5955,-27.5348,-13.8303,-81.0117
-102.246,-23.0822,-12.7897,-87.148
-44.2174,-10.9138,-6.43666,-36.6893
-108.008,-15.6294,-13.9321,-92.5132
-86.3594,-23.4834,-13.0772,-70.9338
-84.3832,-18.1487,-9.89852,-72.6698
-89.6003,-17.0679,-11.4844,-76.4092
-93.4827,-17.8912,-12.5972,-79.0964
-86.3869,-19.2593,-10.3531,-74.1079
-96.3963,-24.1405,-12.4911,-81.4911
-134.442,-7.0922,-15.2207,-118.512
-86.9043,-27.0817,-11.7649,-72.4312
-123.152,-17.2473,-14.6836,-106.743
-82.5916,-30.7944,-11.5732,-67.9389
-98.8371,-22.7363,-12.6602,-83.9033
-99.2402,-31.1874,-13.1057,-83.0158
-125.534,-9.13838,-13.8447,-110.775
-97.8335,-23.7852,-12.9557,-82.4992
-114.053,-20.3918,-15.712,-96.3022
-104.029,-20.8233,-12.9955,-88.951
-97.3508,-30.4713,-12.192,-82.1117
-97.5932,-26.9806,-11.3302,-83.5649
-101.213,-19.5318,-12.9484,-86.3115
-105.118,-34.65,-12.3243,-89.3289
-124.646,-20.3686,-14.5324,-108.077
-104.736,-20.4325,-11.7477,-90.9454
-89.0085,-23.8245,-11.9657,-74.6603
-16.9519,-18.9329,-2.09536,-12.9633
-101.721,-15.1343,-13.0524,-87.1554
-71.3934,-14.2965,-9.05452,-60.9092
-77.3914,-9.63961,-9.73708,-66.6903
-14.0001,-23.8761,-1.63672,-9.97575
-114.378,-22.9821,-14.4964,-97.5832
-94.1341,-29.5688,-12.3413,-78.8359
-75.7882,-14.4658,-9.72279,-64.6188
-48.4751,-9.72361,-5.88641,-41.6163
-112.055,-19.112,-13.9895,-96.1542
-95.4044,-14.1662,-10.9891,-82.9987
-95.1658,-11.7701,-10.9459,-83.0429
-84.893,-22.1133,-10.5052,-72.1765
-86.2928,-18.7863,-11.7411,-72.673
