1.2389e-05	3.9257e-05	-2.4366e-05	-6.551e-07	-3.8914e-05	-2.8369e-05	-8.2017e-05	-3.6519e-05	-1.8347e-05	4.3134e-07	-2.2537e-05	-1.7718e-05
3.9736e-05	1.5975e-05	-2.9961e-05	-2.1948e-06	-3.624e-05	-4.9313e-05	-0.00012838	-2.5898e-05	-2.1308e-05	-4.3204e-06	-2.1838e-05	-1.9414e-05
6.9951e-05	1.7189e-05	-3.1621e-05	-8.1625e-06	4.284e-05	-5.3763e-05	-4.1723e-05	-1.7911e-05	1.3969e-05	-1.5215e-05	-2.3438e-05	-2.1248e-05
8.1795e-05	3.2972e-05	-2.7162e-05	5.2931e-07	0.00016435	5.9752e-06	0.00017919	-9.5478e-06	4.4659e-05	-2.4314e-05	-1.4034e-05	-9.0042e-06
8.5681e-05	5.0314e-06	-2.4419e-05	1.3516e-05	0.00013106	3.2258e-05	0.00016379	1.9129e-06	3.8883e-05	-1.2132e-05	-3.6488e-06	-2.1699e-06
8.8162e-05	-1.7973e-05	-2.5256e-05	1.5549e-05	7.4961e-05	7.253e-06	8.6765e-05	7.6134e-06	1.8675e-05	1.5849e-05	-1.9301e-06	1.3015e-06
8.1571e-05	-2.0308e-06	-3.1661e-05	-6.8449e-07	5.6289e-05	-1.1974e-05	9.4284e-05	-4.611e-06	-8.2713e-06	2.3796e-05	8.1056e-07	8.124e-06
7.5859e-05	4.2821e-05	-3.3516e-05	-9.6424e-06	2.993e-05	-5.6794e-06	7.7791e-05	-4.6717e-05	-2.0118e-05	4.3174e-06	3.836e-06	7.9895e-06
6.8751e-05	3.903e-05	-2.5528e-05	-1.1477e-05	0.00011333	1.4141e-05	0.00013838	-5.2915e-05	-1.4529e-05	-2.2925e-06	1.6841e-05	1.6021e-05
5.194e-05	9.4078e-06	-1.2194e-05	-8.5738e-06	0.0001545	2.8281e-05	0.00018643	-2.9273e-05	-1.2964e-05	-5.691e-06	2.3954e-05	1.4358e-05
4.4024e-05	5.7168e-06	-1.2479e-05	1.6987e-06	5.6344e-05	2.3227e-05	6.0031e-05	-1.5813e-05	-1.8461e-05	1.3859e-05	8.5595e-06	-4.3364e-06
5.4448e-05	1.2566e-05	-2.1085e-05	2.5598e-06	-4.6899e-05	1.28e-05	-8.4735e-05	-7.6903e-06	-2.6529e-05	1.6138e-05	-7.6384e-06	-1.4477e-05
7.0214e-05	4.5866e-06	-2.779e-05	-9.6063e-06	-0.00011328	-7.7323e-06	-0.00016902	-1.168e-06	-2.3526e-05	-1.415e-05	-1.4467e-05	-9.0825e-06
7.2133e-05	-1.441e-05	-2.7034e-05	-1.9126e-05	-0.0001625	-3.481e-05	-0.00020665	5.1503e-06	6.2017e-08	-3.0784e-05	-1.4604e-05	-1.1405e-05
7.1723e-05	-2.2354e-05	-2.3885e-05	-1.8234e-05	-0.00012428	-3.2672e-05	-0.0001509	3.7769e-06	3.0951e-05	-5.1965e-05	-2.4187e-05	-2.8699e-05
8.0464e-05	-2.1289e-05	-2.889e-05	-1.8975e-05	-1.4031e-05	-2.6013e-05	-4.0336e-05	3.3653e-06	4.8224e-05	-6.8863e-05	-1.5709e-05	-1.8324e-05
7.1095e-05	-1.3303e-05	-2.6289e-05	-1.8359e-05	9.0846e-05	-1.393e-05	0.00014488	4.3838e-06	6.2916e-05	-5.7909e-05	1.4266e-06	2.797e-06
5.363e-05	-1.6889e-05	-1.6089e-05	-1.9539e-05	7.9237e-05	-1.0415e-05	0.00015845	3.3394e-06	4.6335e-05	-3.6903e-05	1.0361e-05	4.0578e-06
4.7066e-05	-3.4422e-05	-9.888e-06	-1.0686e-05	3.5261e-05	2.3946e-05	9.6295e-05	1.5429e-05	1.0347e-05	-2.6096e-05	1.792e-05	3.6784e-06
4.0976e-05	-1.5607e-05	-1.3692e-05	1.0359e-05	2.9435e-05	4.7693e-05	4.9145e-05	1.5921e-05	-1.5169e-05	-1.826e-05	2.1939e-05	4.6847e-06
4.1356e-05	4.8753e-06	-1.7513e-05	1.1657e-05	3.4919e-06	2.5488e-05	-8.8606e-06	2.2702e-05	-1.2054e-05	-1.0277e-05	2.2788e-05	2.7639e-05
5.4609e-05	4.7934e-06	-2.4502e-05	-1.4224e-06	-7.4357e-05	-2.4844e-06	-9.7396e-05	3.259e-05	1.8524e-05	-3.1983e-06	4.0996e-05	8.347e-05
7.8952e-05	2.5872e-05	-3.7946e-05	-1.1223e-05	-9.4434e-05	-4.2755e-05	-0.00017154	5.3232e-06	1.7702e-05	2.7763e-05	5.3746e-05	0.00011255
8.4229e-05	2.2937e-05	-2.8325e-05	-1.3921e-05	-6.2107e-05	-5.7985e-05	-0.00016471	-1.809e-05	-4.3046e-06	4.5566e-05	7.3294e-05	0.00010639
7.526e-05	-8.093e-06	5.1669e-07	-8.9103e-06	-0.00010249	-4.979e-05	-0.00010846	-1.8011e-05	-2.6564e-05	3.8571e-05	7.9719e-05	7.0429e-05
6.9105e-05	-1.4606e-05	1.0862e-05	5.1426e-06	-0.00012439	-3.3142e-05	-3.2698e-05	-2.0638e-05	-3.3699e-05	3.0135e-05	4.9825e-05	2.9207e-05
7.2709e-05	-1.045e-05	-5.5552e-06	1.7481e-05	-5.3728e-05	5.9337e-06	6.3984e-06	-1.897e-05	-3.2455e-05	2.2482e-06	2.971e-05	8.8446e-06
8.3229e-05	1.2991e-05	-1.6629e-05	1.6192e-05	-1.7151e-06	6.9711e-05	3.43e-05	-1.8488e-05	-2.8253e-05	5.8628e-06	2.7806e-05	1.4317e-05
8.2597e-05	3.1931e-05	-6.004e-06	6.5931e-06	-2.45e-05	9.4853e-05	2.6567e-05	-1.6244e-05	-5.0656e-06	2.9174e-05	3.4301e-05	2.1506e-05
6.9169e-05	3.0731e-05	2.6188e-06	4.8523e-06	-6.7001e-05	5.7394e-05	-4.3601e-05	-7.3012e-06	3.6672e-06	2.0537e-05	3.0472e-05	2.3427e-05
6.0081e-05	1.6429e-05	-1.3378e-06	1.67e-06	-5.7757e-05	6.5356e-06	-0.00010621	5.6081e-05	-1.0974e-05	3.5528e-06	1.8803e-05	1.3783e-05
5.5025e-05	-1.4407e-05	-7.5843e-06	-1.2697e-05	-1.2967e-05	-9.6789e-06	-7.8741e-05	7.7681e-05	-4.0195e-05	-2.3919e-05	-3.2263e-06	-4.0643e-06
5.3451e-05	-2.0143e-05	-8.2675e-06	-2.0908e-05	2.3722e-05	-4.3395e-07	-5.2885e-06	1.5151e-05	-5.5691e-05	-3.3013e-05	-1.02e-05	1.6109e-06
5.4675e-05	-2.0651e-05	-6.802e-06	-1.2956e-05	3.2868e-05	3.1459e-06	5.0889e-05	-2.5525e-05	-1.4393e-05	-2.1554e-05	6.8605e-06	2.9752e-05
6.151e-05	-3.3596e-05	-7.2763e-06	4.0059e-07	9.2746e-06	-1.5046e-05	4.2218e-05	-2.7078e-05	2.435e-05	-1.9638e-05	-7.7382e-07	2.8433e-05
6.745e-05	-3.1416e-05	-1.3823e-05	3.8613e-07	-3.4184e-05	-3.8597e-05	-4.1333e-05	-1.4981e-05	3.0397e-05	-1.9188e-05	-2.3579e-05	7.075e-06
7.2747e-05	-3.8454e-05	-2.4956e-05	-1.2012e-05	-0.00010234	-5.5206e-05	-0.00016651	-7.5892e-06	4.532e-05	-2.9553e-05	-3.599e-05	-6.3403e-06
7.8365e-05	-2.1415e-05	-3.1351e-05	-1.9052e-05	-6.6102e-05	-2.2284e-05	-8.7996e-05	-3.7559e-05	4.4514e-05	-3.3459e-05	-4.7826e-05	-1.9243e-05
7.2324e-05	7.7557e-06	-2.7719e-05	-1.0203e-05	6.0755e-05	2.7454e-05	0.00010712	-5.1752e-05	3.7462e-05	-1.2998e-05	-3.7895e-05	-1.8041e-05
6.3454e-05	3.2327e-06	-1.9004e-05	-5.784e-06	0.00011619	3.6512e-05	0.00016561	-2.8887e-05	2.962e-05	-9.1406e-06	-3.3387e-05	-2.6132e-05
5.5371e-05	3.0402e-05	-1.253e-05	-6.9659e-06	9.2756e-05	3.0413e-05	0.00013588	-3.3353e-05	2.2499e-07	-2.3069e-05	-3.077e-05	-3.1324e-05
6.0589e-05	5.7796e-05	-1.7812e-05	-1.492e-06	7.3994e-05	-5.0138e-06	2.5975e-05	-4.4865e-05	-3.0812e-05	-4.0124e-05	-1.6033e-05	-1.6701e-05
6.8867e-05	2.4761e-05	-2.3601e-05	-7.9672e-06	4.7995e-05	-1.2979e-05	-2.1848e-06	-4.6733e-05	-5.1977e-05	-3.5597e-05	-3.0445e-05	-2.6637e-05
6.2281e-05	-1.2553e-05	-1.7102e-05	-1.4803e-05	1.3962e-05	7.9007e-06	4.1623e-05	-2.6417e-05	-4.0641e-05	-1.6864e-05	-4.9026e-05	-4.16e-05
5.597e-05	-3.276e-05	-3.641e-06	-1.431e-05	2.419e-05	3.5056e-06	5.5218e-05	-4.4873e-06	1.298e-05	-1.1274e-05	-3.6361e-05	-3.0316e-05
5.8245e-05	-2.1124e-05	1.9672e-06	-4.7048e-06	4.8422e-05	-1.1753e-05	4.6996e-05	3.5605e-08	5.8284e-05	-1.315e-05	-1.5922e-06	-3.1946e-06
6.6581e-05	2.0293e-05	-3.3444e-06	2.0579e-05	7.5859e-05	1.0459e-05	6.9532e-05	-2.0516e-05	4.4345e-05	5.0762e-06	1.4334e-05	6.1718e-06
6.9047e-05	2.3098e-05	-1.398e-05	2.4547e-05	6.3524e-05	2.6662e-05	6.4808e-05	-3.6712e-05	1.7469e-05	1.062e-05	-6.1137e-06	-5.896e-06
7.5536e-05	2.4561e-06	-2.0037e-05	-3.4794e-06	-4.5143e-06	1.4806e-06	-1.7015e-05	-2.5832e-05	3.6611e-06	2.0178e-06	-3.5539e-05	-2.3742e-05
7.0543e-05	-1.9006e-05	-7.9074e-06	-2.1341e-05	-5.8978e-05	-1.8797e-05	-4.9616e-05	-1.599e-06	2.2932e-06	1.4184e-06	-2.1942e-05	-8.7359e-06
6.5291e-05	-2.3224e-05	-4.3054e-06	-2.3893e-05	-9.4731e-05	-3.975e-05	-0.00010754	-4.0201e-06	9.2528e-06	-2.3996e-06	9.03e-06	1.6775e-05
6.7383e-05	-2.1029e-05	-9.5092e-06	-1.8827e-05	-6.6634e-06	-6.0034e-05	-4.4841e-05	-1.3822e-05	8.0541e-06	-4.4702e-06	1.0265e-05	1.6433e-05
6.9545e-05	-4.7308e-05	-8.0217e-06	-1.0105e-05	9.6115e-05	-5.5043e-05	0.00010571	-3.5432e-08	-9.3108e-06	-8.0447e-06	1.6983e-05	1.3744e-05
6.3261e-05	-4.5585e-05	-5.4649e-06	-8.6736e-06	6.7679e-05	2.4627e-05	0.00014486	9.8559e-06	-1.801e-05	7.4221e-06	2.1783e-05	1.4111e-05
5.5734e-05	-9.5491e-06	-8.4701e-06	-1.0529e-05	-1.4872e-05	6.5718e-05	5.4249e-05	8.3901e-06	1.8747e-05	2.795e-05	4.611e-06	4.5505e-06
5.836e-05	1.3258e-06	-6.4366e-06	-1.2281e-05	-7.7737e-05	3.3271e-05	-4.79e-05	-7.6581e-07	4.9929e-05	2.3516e-05	-1.6341e-05	-1.8194e-05
6.36e-05	3.4093e-06	-4.9382e-06	-4.4076e-06	-8.6459e-05	3.0188e-07	-8.9595e-05	-1.3117e-05	3.4595e-05	1.1257e-05	-3.5194e-05	-3.9406e-05
7.382e-05	2.3634e-05	-7.2613e-06	7.1044e-06	-3.2337e-05	-2.4935e-05	-5.5323e-05	-3.6655e-05	1.8557e-05	2.7799e-05	-3.3839e-05	-2.7943e-05
8.0397e-05	4.7378e-05	-1.1413e-05	1.4356e-05	1.5603e-05	-1.9087e-05	1.3051e-06	-4.8616e-05	9.1408e-06	4.5692e-05	-9.4783e-06	-1.8211e-07
6.9742e-05	4.856e-05	-1.3361e-05	2.3111e-05	2.3246e-05	3.6961e-05	3.4072e-05	-2.6471e-05	-7.0698e-06	5.312e-05	9.593e-07	4.1423e-06
6.7696e-05	4.3806e-05	-1.7721e-05	2.9727e-05	1.3195e-05	4.567e-05	-4.2675e-06	-2.0415e-05	-1.5635e-05	6.3014e-05	7.0715e-06	-8.999e-07
7.8099e-05	5.2199e-05	-2.012e-05	2.3715e-05	2.7348e-05	3.5268e-05	1.8512e-05	-3.1954e-05	-1.0829e-05	6.0486e-05	2.177e-05	-2.8641e-06
7.7618e-05	5.5296e-05	-1.6963e-05	1.4435e-05	2.2391e-05	2.7468e-05	4.6164e-05	-2.1737e-05	-9.7908e-06	4.7351e-05	2.5544e-05	-6.5636e-07
7.4054e-05	5.5637e-05	-1.7143e-05	7.7664e-06	-3.7619e-06	1.0398e-05	3.5237e-06	-2.9136e-05	-2.0591e-05	5.5433e-05	4.2732e-06	-1.0309e-06
7.7857e-05	4.8448e-05	-1.8031e-05	-3.7436e-06	9.8021e-07	-1.6438e-05	-2.364e-05	-3.6003e-05	-4.9655e-06	7.1455e-05	-2.4147e-05	-1.7568e-05
6.8523e-05	9.557e-08	-9.2062e-06	-1.582e-05	2.8661e-05	-1.5897e-05	3.2478e-05	-1.6791e-05	1.9534e-05	4.8355e-05	-2.5384e-05	-2.5458e-05
5.2197e-05	-2.1468e-05	-7.6302e-06	-1.8633e-05	-2.3581e-07	-1.2104e-06	3.2339e-05	-6.8129e-06	3.37e-05	6.5667e-06	-6.3135e-06	-2.0975e-05
5.0475e-05	-3.4471e-05	-7.7935e-06	-1.7925e-05	-1.7937e-05	-1.1612e-05	-1.0465e-05	7.2098e-06	3.1969e-05	-3.5166e-05	1.5051e-05	-1.5126e-05
5.3389e-05	-5.6265e-05	-3.5642e-06	-1.7654e-05	3.4197e-05	-1.4368e-05	3.5146e-05	1.7177e-05	2.074e-05	-4.455e-05	1.0838e-05	-1.6256e-05
6.7643e-05	-4.525e-05	-1.3094e-05	-1.6316e-05	5.4418e-05	-2.4705e-05	5.8658e-05	6.1697e-06	9.1857e-06	-1.4914e-05	-1.1e-05	-2.5277e-05
7.043e-05	-3.8423e-05	-1.0342e-05	-1.8481e-06	4.3403e-05	-2.9973e-05	5.6437e-05	1.409e-05	1.3068e-07	2.1452e-05	-1.9153e-05	-1.4969e-05
6.246e-05	-4.8855e-05	5.295e-07	3.3539e-06	-2.6239e-05	-2.1263e-05	-2.5776e-05	3.9281e-05	-2.0601e-05	2.5913e-05	3.9423e-06	1.6928e-05
6.0018e-05	-4.0218e-05	5.2104e-06	2.2858e-06	-9.7126e-05	-2.2754e-05	-0.00010113	3.5875e-05	-3.7023e-05	1.2605e-05	2.0665e-05	2.0386e-05
6.968e-05	-2.2739e-05	-1.1094e-06	7.7363e-06	-9.4577e-05	-1.2723e-05	-0.00013908	3.4421e-05	-3.4336e-05	-2.1896e-05	5.9383e-06	-2.0154e-06
7.8782e-05	-1.4261e-05	-5.0458e-06	1.2684e-05	-2.2364e-05	3.1764e-07	-0.00014743	5.6879e-05	-1.7001e-05	-5.8984e-05	-2.3672e-06	-3.2703e-06
8.6563e-05	-7.6031e-06	-9.6925e-06	1.1983e-05	4.6045e-05	-6.8423e-06	-0.00010133	4.366e-05	-4.3005e-06	-4.8503e-05	1.7288e-06	6.9272e-06
7.9296e-05	-3.4482e-06	-1.1611e-05	6.739e-06	6.8589e-05	2.2332e-05	2.2908e-05	1.1611e-05	-5.7572e-06	-9.7851e-06	-1.1229e-05	-5.5035e-06
5.3761e-05	6.1255e-06	-4.2623e-06	1.0197e-05	5.3307e-05	2.9523e-05	5.4632e-05	-1.5151e-05	-1.0332e-05	1.5822e-05	-1.2028e-05	-1.0961e-05
5.159e-05	3.8837e-06	-2.5584e-06	7.1592e-06	1.6979e-05	1.0049e-05	-1.5012e-05	-3.7522e-05	-8.9978e-08	2.5829e-05	4.698e-06	-1.3518e-05
6.3949e-05	-2.026e-06	-1.2969e-05	-5.4919e-06	6.3547e-05	3.6575e-07	-3.0189e-06	-2.572e-05	3.6471e-05	2.3012e-05	1.0158e-05	-1.1302e-05
6.1655e-05	-2.5999e-05	-1.2466e-05	-1.2615e-05	0.00023399	-4.1216e-07	0.000191	1.53e-05	5.6624e-05	1.509e-05	2.7539e-05	1.0459e-05
5.9223e-05	-2.616e-05	-5.0317e-06	-8.3589e-06	0.00024419	-6.5267e-06	0.00024975	4.4783e-05	6.3939e-05	1.7861e-05	3.6745e-05	1.1963e-05
6.647e-05	2.1752e-06	-7.6758e-06	1.0049e-05	0.00011041	1.8431e-06	0.00011656	4.2816e-05	7.3961e-05	2.8778e-05	2.4167e-05	2.1963e-06
8.0742e-05	3.9782e-05	-1.5373e-05	1.7038e-05	-1.765e-05	1.2469e-05	-1.4148e-05	9.5305e-06	5.3278e-05	3.4377e-05	-6.7125e-06	-1.3715e-05
8.1725e-05	4.2503e-05	-6.7372e-06	1.2277e-05	-6.7506e-05	9.9796e-06	-4.162e-05	-1.7848e-05	8.6592e-06	4.2179e-05	-3.2492e-05	-2.4378e-05
6.0267e-05	-3.9615e-06	6.8683e-06	4.7853e-06	-9.4354e-05	3.21e-05	-5.806e-05	-7.2362e-06	-1.1232e-05	5.3572e-05	-3.3023e-05	-1.4751e-05
3.4522e-05	-1.1885e-05	1.9787e-05	5.3017e-06	-0.00012089	3.4146e-05	-0.00010402	5.9999e-06	-3.0988e-06	5.0788e-05	-2.0963e-05	-5.989e-06
2.8447e-05	8.8101e-06	2.2912e-05	6.1953e-06	-0.00012915	1.3047e-05	-0.00013313	1.6861e-05	2.8812e-05	2.6271e-05	2.5929e-05	1.8136e-05
3.7393e-05	2.8034e-05	1.2309e-05	4.6489e-06	-8.9378e-05	-1.2875e-05	-9.768e-05	1.9283e-05	6.303e-05	4.72e-07	6.0801e-05	4.4875e-05
4.8861e-05	2.7369e-05	-5.2246e-06	1.482e-05	-1.4284e-05	-2.929e-05	-4.8644e-05	1.6989e-05	4.4364e-05	-5.035e-06	5.1737e-05	4.5913e-05
5.9615e-05	1.0944e-05	-1.0208e-05	2.7921e-05	7.7461e-05	-3.0624e-06	6.4601e-05	1.6994e-06	1.0568e-06	-6.4575e-06	1.044e-05	1.6801e-05
6.8376e-05	-3.366e-06	-8.0043e-06	2.5149e-05	6.629e-05	3.2785e-05	7.4996e-05	-1.28e-05	-2.9519e-05	-5.2551e-06	-3.3332e-05	-2.4007e-05
7.9571e-05	1.0129e-05	-9.9382e-06	2.3562e-05	6.6399e-05	3.6311e-05	6.8499e-05	-3.2392e-06	-4.345e-05	7.5334e-06	-5.3656e-05	-4.4034e-05
8.0855e-05	2.1435e-05	-7.5958e-06	2.8009e-05	0.00012376	3.0974e-05	0.00012514	2.3334e-05	-4.3588e-05	1.1409e-05	-2.3952e-05	-1.9652e-05
7.6701e-05	1.04e-05	8.4449e-06	2.8405e-05	9.461e-05	2.574e-05	0.00010942	4.0184e-05	-2.3621e-05	-2.2943e-06	1.3678e-05	1.3357e-05
7.9707e-05	-4.7462e-06	1.6188e-05	2.5328e-05	2.8109e-05	9.2784e-06	2.4923e-05	3.0127e-05	9.7511e-06	-7.3355e-06	1.8499e-05	2.6425e-05
8.5323e-05	1.7909e-05	7.5556e-06	8.7983e-07	-2.5769e-05	-1.1214e-05	-5.6974e-05	-2.7057e-06	3.8121e-05	2.1058e-06	-7.979e-06	6.4628e-06
8.3599e-05	5.6119e-05	-1.0635e-06	-1.6156e-05	-8.7309e-05	-2.6148e-05	-0.00016431	-1.7842e-05	4.1345e-05	6.1527e-06	-1.9525e-05	-1.3774e-06
8.0007e-05	4.9954e-05	-7.9914e-06	-2.1822e-05	-8.4467e-05	-4.486e-05	-0.00016768	-4.5484e-06	2.9753e-06	-7.0908e-06	-1.6525e-05	-1.8246e-06
8.346e-05	4.3495e-05	-9.2402e-06	-1.8531e-05	-5.5191e-05	-2.6735e-05	-7.6722e-05	-5.0409e-06	-2.4251e-05	-3.2357e-05	-1.717e-05	-6.741e-07
8.3841e-05	5.0472e-05	-6.8053e-06	-1.2135e-05	-3.219e-05	2.2559e-05	-3.3819e-06	-5.2779e-06	-2.6293e-05	-3.5695e-05	-9.4989e-06	1.3057e-05
7.585e-05	5.5712e-05	1.6536e-06	-3.6152e-06	1.2908e-06	4.9531e-05	5.5273e-05	2.593e-06	-1.0685e-05	-1.0669e-05	1.7314e-05	2.038e-05
6.702e-05	5.3103e-05	1.0235e-05	-5.7656e-06	-4.1668e-05	3.637e-05	9.8422e-08	-6.2823e-06	4.725e-06	1.5269e-05	2.5334e-05	7.1241e-06
6.3214e-05	1.8999e-05	1.2774e-05	-4.023e-06	-7.8748e-05	1.7594e-06	-7.0535e-05	4.1895e-06	-1.7411e-05	6.8409e-06	3.1166e-05	1.6382e-05
5.6086e-05	-9.443e-06	1.6937e-05	1.8312e-06	-5.2314e-05	-1.2861e-05	-5.1179e-05	1.1995e-05	-5.0014e-05	-1.8835e-05	2.89e-05	2.542e-05
5.0185e-05	-2.2915e-05	1.5199e-05	8.9723e-06	-2.867e-05	-5.2927e-06	-5.0567e-05	5.1795e-06	-5.7389e-05	-3.4715e-05	2.2475e-05	2.2718e-05
4.804e-05	-3.7156e-05	1.0736e-05	8.3309e-06	0.00010661	-1.2617e-05	8.5987e-05	2.0741e-05	-2.8984e-05	-3.7906e-05	3.6814e-05	4.14e-05
5.3449e-05	-3.948e-05	4.8079e-06	2.5937e-07	0.00026484	-8.4491e-06	0.00025747	3.7391e-05	5.9198e-06	-3.8866e-05	4.122e-05	5.8203e-05
5.3232e-05	-3.2782e-05	3.7167e-06	-1.6446e-06	0.00026732	3.2405e-05	0.00029507	3.2155e-05	2.2171e-05	-2.196e-05	2.5661e-05	3.9689e-05
4.7907e-05	-2.4608e-05	5.4141e-06	5.4654e-06	0.00016011	3.8567e-05	0.00018627	6.3215e-06	1.1807e-05	5.2865e-06	-2.743e-06	-1.2969e-06
5.1987e-05	-8.1359e-06	6.6082e-06	1.2344e-05	2.9387e-05	1.6712e-06	1.4954e-05	-9.0381e-07	-1.872e-05	8.2132e-06	-1.7483e-05	-1.6062e-05
5.7453e-05	5.3665e-06	8.3531e-06	9.8105e-06	-7.2571e-05	-3.0614e-05	-7.2374e-05	2.0775e-05	-3.2688e-05	1.7461e-05	-1.3271e-05	-6.7498e-06
6.9696e-05	1.8335e-05	2.9367e-07	7.6037e-06	-7.9105e-05	-5.2444e-05	-0.00011387	2.5229e-05	-2.3377e-05	2.5602e-05	-7.9098e-06	-9.8975e-06
7.4794e-05	1.0556e-05	9.7757e-07	-7.1414e-08	-1.171e-05	-6.1157e-05	-3.6339e-05	2.6555e-05	2.1321e-07	1.254e-05	7.1013e-06	3.9047e-07
5.9947e-05	-8.0038e-06	9.7782e-06	-4.598e-06	4.7654e-05	9.5244e-06	0.00010368	2.7307e-05	9.4827e-06	1.4519e-05	1.473e-05	1.043e-05
4.9097e-05	-1.0434e-05	1.3782e-05	2.4591e-06	0.00013137	6.3902e-05	0.00017266	1.4457e-05	1.6897e-05	2.9463e-05	1.4277e-05	1.7605e-05
5.9013e-05	-1.2839e-06	1.5664e-05	1.675e-05	0.00011656	4.0287e-05	0.00010631	1.7675e-05	6.553e-06	2.7859e-05	2.0869e-05	3.371e-05
7.3292e-05	2.2374e-05	1.2927e-05	1.1656e-05	7.1231e-06	1.28e-05	1.704e-05	8.8254e-06	-7.4825e-06	5.1314e-05	9.8508e-06	2.7003e-05
7.6421e-05	4.9393e-05	-2.8522e-06	-6.6073e-06	-7.6161e-05	-1.8704e-05	-6.87e-05	-2.0172e-05	-2.3585e-05	6.8442e-05	-8.731e-06	2.8097e-06
8.4781e-05	8.5364e-05	-1.9279e-05	-8.803e-06	-6.6794e-05	-1.1634e-05	-9.2648e-05	-4.791e-05	-3.2195e-05	5.1979e-05	-2.0806e-05	-1.6754e-05
8.265e-05	9.9589e-05	-1.0372e-05	5.6647e-06	1.199e-05	5.6513e-05	2.8553e-05	-3.8328e-05	-1.7384e-05	4.8554e-05	-9.316e-06	-1.7344e-05
6.7169e-05	7.4256e-05	6.6768e-06	2.161e-05	1.0317e-05	6.6602e-05	3.0249e-05	1.3782e-05	-3.6388e-06	3.0849e-05	1.609e-05	-8.4809e-06
5.6092e-05	3.7504e-05	1.1957e-05	1.6155e-05	-3.3492e-05	2.6017e-05	-2.2497e-05	3.5533e-05	-9.4062e-06	-4.283e-06	1.8576e-05	-8.3511e-06
5.417e-05	-2.9729e-05	9.965e-06	8.999e-06	1.5086e-05	-1.4205e-05	1.0575e-05	3.139e-05	-2.3975e-05	-2.4944e-05	3.0833e-06	-1.3163e-05
6.1366e-05	-9.714e-05	2.4844e-06	1.5799e-05	0.00011534	-4.2903e-05	9.6261e-05	4.3145e-05	-4.1838e-05	-2.4924e-05	-6.2993e-06	-1.2275e-05
7.2231e-05	-7.9132e-05	-2.4553e-06	3.1194e-05	0.00013492	-4.6524e-05	0.00015634	3.3615e-05	-5.1335e-05	-1.7309e-05	-2.0335e-05	-1.8019e-05
7.0847e-05	-2.7341e-05	-1.4269e-05	2.2929e-05	4.4482e-05	-4.0433e-05	7.4097e-05	2.0415e-05	-2.4331e-05	-3.5631e-06	-1.0736e-05	-3.6258e-06
6.9357e-05	-3.8383e-06	-2.2287e-05	1.9642e-06	5.436e-05	-3.3081e-05	6.7621e-05	3.3579e-05	1.1626e-05	5.4491e-06	9.9163e-06	1.7712e-05
